author,word1,word2,source
743,languedoc,wales,CC
737,lager,fermented,CC
723,bureaucracy,clown car,CC
737,nut,case,CC
731,imperial,dalek,CC
730,bear,trap,CC
736,syrup,ipecac,CC
737,tops,bottom,CC
734,hash,mud,CC
730,water,babies,CC
743,australia,kangaroo,CC
742,bond,james,CC
743,mini,skirt,CC
743,square,root,CC
743,racetrack,gallop,CC
743,glove,box,CC
737,grey,twiki,CC
727,sage,wisdom,CC
727,assistants,helpers,CC
746,cement,galoshes,CC
727,bottle,beer,CC
743,gun,shearer,CC
743,chicken,nuggets,CC
746,show,tell,CC
743,globe,shakespeare,CC
743,bird,feather,CC
743,galoshes,gumboots,CC
728,brave,apache,CC
743,baked,bread,CC
742,van helsing,pilot,CC
746,freaky,rick james,CC
746,hot,coffee,CC
743,adios,amigo,CC
743,snore,apnea,CC
728,summer rain,summer glau,CC
738,daredevil,knievel,CC
728,knight,squire,CC
728,maelstrom,denis villeneuve,CC
737,hankering,craving,CC
743,circuses,ringmaster,CC
736,cornflakes,strawberries,CC
730,archives,documents,CC
743,bowl,toilet,CC
737,puerto rico,plantains,CC
746,brie,wine,CC
723,blows,wind,CC
730,king,queen,CC
724,villian,enemy,CC
727,wrinkle,cream,CC
730,pittsburgh,steel,CC
728,straus,levi,CC
727,tarot,promethea,CC
743,wall,berlin,CC
743,no wave,flat,CC
743,auditory,ear,CC
730,down,syndrome,CC
724,horus,heresy,CC
723,necessities,chocolate,CC
743,electric fence,voltage,CC
743,clam,chowder,CC
746,assassination,hashashin,CC
723,creep,uncle,CC
742,silly,putty,CC
743,uniform,dress,CC
730,knob,head,CC
728,bat,brat,CC
736,trickster,mark hamill,CC
730,port,sailors,CC
743,sabres,rattling,CC
727,milliner,haberdasher,CC
743,things,needful,CC
730,offspring,children,CC
723,will robinson,robby,CC
746,hiding,seeking,CC
730,water,sports,CC
728,speaker,house,CC
737,starbuck,coffee,CC
743,dance,tango,CC
743,ink,tattoo,CC
743,parton,cumbria,CC
727,pie,hole,CC
728,comatose,bride,CC
727,cream,crop,CC
727,lantern,jaw,CC
746,forever,carlysle,CC
743,grape,wine,CC
727,french,bacon,CC
727,protection,racket,CC
730,top,gear,CC
743,five-o,fuzz,CC
742,kittens,puppies,CC
738,celtic,ancestors,CC
724,mutual,omaha,CC
723,wine,bender,CC
730,watch,men,CC
736,bacteria,germs,CC
743,finding,nemo,CC
743,pondering,ponderous,CC
730,track,monitor,CC
743,pasta,spaghetti,CC
736,muck,puck,CC
743,spaghetti,meatballs,CC
743,secret,squirrel,CC
743,rake,hell,CC
724,study,conservatory,CC
746,androzani,caves,CC
737,tom,thumb,CC
731,big boy,restaurant,CC
743,tool,box,CC
743,mcdonald,scotland,CC
742,otter,water,CC
728,snake plissken,odin,CC
728,beckett,turbulent priest,CC
746,sandwich,earl,CC
743,odd,ball,CC
746,observer,voyeur,CC
746,lawn,jarts,CC
737,mutton,stew,CC
728,probe,juno,CC
738,tree,four,CC
727,light bulb,lamp,CC
749,pimpernel,fish,CC
743,worth,penny,CC
737,bengals,tigers,CC
728,wool,eyes,CC
742,law,order,CC
724,frontiers,borders,CC
734,geek,nerd,CC
736,bouncer,club,CC
728,agent,orange,CC
743,linc,lancelot,CC
743,galaxy,stars,CC
743,dick tracy,ralph byrd,CC
743,black,death,CC
731,fender,bender,CC
728,peach,fuzz,CC
736,flamboyant,ric flair,CC
727,constitutional,law,CC
743,fort,courage,CC
727,goodness,granny,CC
727,perspiration,sweat,CC
743,earthly,delights,CC
743,beef,pemmican,CC
731,squirrel,nuts,CC
736,lamb,chops,CC
730,sword,sorcery,CC
731,narwhal,tusk,CC
728,out,house,CC
723,tranquility,shore,CC
743,barrow,wheel,CC
746,clark,county,CC
746,bow,tie,CC
737,la brea,fossils,CC
723,four letter word,kind,CC
746,wipe out,surf music,CC
723,swayze,don,CC
743,acrobatic,trapeze,CC
730,cuddles,rabbit,CC
723,cat,meow,CC
737,dishwater,baby,CC
743,enlist,army,CC
728,point,blank,CC
743,poker,stud,CC
746,photograph,def leppard,CC
724,bent,grass,CC
731,gibbous,convex,CC
736,ring,power,CC
723,groundhog,winter,CC
743,university,oxford,CC
728,damien,adrian,CC
736,eerie,indiana,CC
723,gloves,knockout,CC
723,mouth,chunk,CC
728,tuning,fork,CC
743,style,fashion,CC
737,chocolate,peanut butter,CC
736,feet,bigfoot,CC
728,credit card,pin,CC
746,show,creep,CC
728,chops,sideburns,CC
723,chunk,sloth,CC
758,chips,poncho,CC
743,parallel,lives,CC
728,gas,shale,CC
746,machine,messiah,CC
723,earl grey,picard,CC
728,battlestar,pegasus,CC
728,storm,divorce,CC
736,harem,dancing,CC
724,harfleur,harcourt,CC
730,section,department,CC
742,celestial,stars,CC
743,drugs,needles,CC
743,unique,exceptional,CC
746,games,frontiers,CC
723,blue,red,CC
724,fall,foliage,CC
737,dishwashing,liquid,CC
728,counter-point,counter earth,CC
736,every little thing,atom,CC
737,food,drink,CC
743,neanderthal,valley,CC
743,branch,office,CC
746,mysteries,conundrums,CC
736,matrix,dot,CC
743,milk,magnesia,CC
759,ham,bone,CC
736,car,truck,CC
743,electricity,lightning,CC
736,show,place,CC
730,lox,keys,CC
746,samurai,bushido,CC
737,bean,bag,CC
737,tree,jungle,CC
731,shakespeare,marlowe,CC
728,crumpets,tarts,CC
743,hearts,diamonds,CC
724,cheerleader,team,CC
728,trugoy the dove,don hall,CC
746,starbuck,call me ishamael,CC
727,butchart,victoria,CC
727,elvis,impersonator,CC
723,corn,field,CC
746,hand,jive,CC
736,argument,differences,CC
723,digits,numbers,CC
723,empress,mentalla,CC
736,stick,stones,CC
723,third,movement,CC
728,64,birth,CC
723,front,side,CC
730,female,pretty,CC
736,bunny,bugs bunny,CC
736,sunblock,solar,CC
743,smoke,cigarette,CC
746,bread,dough,CC
728,wanted,help,CC
746,cult,personality,CC
723,ancestors,drunks,CC
736,order,disposition,CC
743,elizabeth taylor,cleopatra,CC
724,night,girl,CC
743,cheese,meister,CC
723,away,visitor,CC
743,coyneit's a classic,breakwater,CC
728,castaway,three hour tour,CC
742,medical,practice,CC
728,beater,tank top,CC
743,obscura,edinburgh,CC
743,lee,majors,CC
743,alucard,anime,CC
727,tire,iron,CC
728,dolphin,fluke,CC
743,insect,bee,CC
736,strong,durable,CC
743,fella,good,CC
746,beehive,hairdo,CC
743,kaa,mowgli,CC
730,hat,head,CC
736,uneducated,ignorant,CC
743,complex,oedipus,CC
743,sucks,straw,CC
736,blue,falcon,CC
724,scottish,terrier,CC
738,sargeant,schultz,CC
723,file,under,CC
728,ear,fireplace,CC
736,polo,water,CC
736,situation,circumstances,CC
728,mix,daiquiri,CC
727,boxers,wrestlers,CC
743,king,farraday,CC
737,system,systematic,CC
730,chesire cat,wonderland,CC
736,chef,salad,CC
742,50,subscribers,CC
723,shipwreck,titanic,CC
736,pollution,carbon monoxide,CC
730,it,clown,CC
723,top,separates,CC
723,clown,circus,CC
730,thunder,road,CC
728,gardens,semiramis,CC
743,tutu,frilly,CC
750,play,theater,CC
743,right,wing,CC
723,lucy,showan appropriate use of a classic song at the moment,CC
743,trumbo,dalton,CC
731,orange,peel,CC
728,rattler,fart,CC
728,iron,wrinkle,CC
736,section,eight,CC
728,good,dog,CC
723,guinness,blue,CC
723,cube,ice,CC
728,cracker,slur,CC
723,tie,neck,CC
727,werewolf,by night,CC
743,politics,parliament,CC
746,house,money,CC
743,final,exam,CC
728,medical,leave,CC
743,dark,matter,CC
723,mead,vikings,CC
723,umbrella's,pneumonia,CC
746,guitar,pedal steel,CC
730,wasabi,japanese,CC
743,damage,control,CC
739,soup,salad,CC
728,sheen,gloss,CC
728,sight,mind,CC
723,taxes,income,CC
728,cylon,watchtower,CC
743,night cap,drink,CC
746,peter fonda,captain america,CC
757,gesundheit,sneeze,CC
728,kind,third,CC
730,gang,land,CC
743,time,weft,CC
736,turqoise,gemstone,CC
724,talkie,walkie,CC
743,fast,starve,CC
737,wet,dry,CC
743,amaretto,liqueur,CC
743,guild,titans,CC
730,recall,amnesia,CC
743,rare,unique,CC
723,outback,subaru,CC
736,number,binary,CC
746,zepplins,hindenburg,CC
743,waste,paper,CC
743,protractor,angle,CC
727,critters,buggin,CC
728,dark,deeds,CC
728,beginning,delicate time,CC
743,delphine,delphi,CC
743,tell,all,CC
737,dj vu,repeat,CC
737,law,judge,CC
743,control,remote,CC
728,gordian,alexander,CC
743,judge,gavel,CC
736,fart,gas,CC
743,blues,mississippi,CC
727,canada,hockey,CC
723,spider,web,CC
737,bismoll,matter-eater lad,CC
737,slide,water,CC
751,areola,teething,CC
728,loose,words,CC
736,stockings,silk,CC
728,simon templar,stickman,CC
730,pipe,bomb,CC
743,kitchen,table,CC
724,call,me,CC
743,persistence,gumption,CC
746,error,unforced,CC
728,shadow,nose,CC
746,axle,rose,CC
736,brushtail,australia,CC
728,jacquie,chan,CC
728,overdue,baby,CC
731,11,moon,CC
723,latina,italiano,CC
736,everything,anything,CC
743,chord,guitar,CC
743,up,stairs,CC
737,doornail,door knob,CC
743,emma,frost,CC
743,pendulum,clock,CC
730,under,ground,CC
746,eight,fold path,CC
723,hindenburg,helium,CC
743,cereal,cornflakes,CC
743,sports,athletics,CC
742,tail,donkey,CC
723,tine,point,CC
728,indispensable,duct tape,CC
743,nubia,wonder woman,CC
728,coke,coal,CC
746,cups,wine,CC
742,marriage,love,CC
743,japan,imperial,CC
743,tip,off,CC
723,authors,guild,CC
730,ben-10,cartoon,CC
727,fumble,fingers,CC
728,marley,scrooge,CC
731,manic,street preachers,CC
730,barrel,monkeys,CC
728,teacher,life,CC
742,ignition,turbines,CC
728,truth,consequences,CC
728,sleep aid,ether,CC
728,voyage,odyssey,CC
746,moby dick,fone bone,CC
728,bullseye,charlton,CC
728,best,pete,CC
724,venus,probe,CC
742,skiing,bond,CC
736,rye,bread,CC
723,wonder,wall,CC
727,mustache,wax,CC
743,bell,church,CC
737,fraud,scam,CC
743,someplace,else,CC
731,donald,duck,CC
727,adjust,fine-tune,CC
737,cycle,uni,CC
728,day,doris,CC
743,sit in,protest,CC
743,stern,roger,CC
728,christmas,sweet,CC
746,still,life,CC
737,lady,of the lake,CC
736,birthday,party,CC
736,hard,core,CC
746,pastry,tart,CC
736,parka,anorak,CC
736,help,service,CC
728,time,money,CC
727,silhouette,shadow,CC
730,dancing,baby,CC
723,metal,moebius,CC
723,cup,coaster,CC
734,matter,alternative,CC
742,shampoo,hair,CC
728,prince,purple,CC
746,gordon,alive,CC
742,feast,mead,CC
737,colonel,sanders,CC
736,friend,companion,CC
728,automatic,people,CC
743,mustache,whiskers,CC
723,waldo,glasses,CC
737,on,off,CC
737,boot,spurs,CC
730,battery,atomic,CC
743,archie,andrews,CC
742,blue,green,CC
746,spoilers,tags,CC
730,kicker,jump,CC
728,superheroes,parents,CC
742,goes,away,CC
730,democrats,politics,CC
746,rabble,rouser,CC
728,odyssey,cyclops,CC
743,pound,sterling,CC
736,chest,hope,CC
730,atomic,bomb,CC
736,money,gold,CC
724,balls,moth,CC
737,change,metamorphosis,CC
730,tree,branch,CC
743,circumference,pi,CC
723,tattoo,plane,CC
730,account,explain,CC
736,rain,snowi have 4-5 inches today,CC
724,silicone,caulk,CC
746,scotland,haggis,CC
743,mopsy,cottontail,CC
742,play,time,CC
736,square,circle,CC
731,bell bottoms,navy,CC
736,scene,incident,CC
736,repugnant,nasty boys,CC
746,dalek,pepper pot,CC
743,whisper,careless,CC
723,bionic,eyes,CC
737,beer,wine,CC
743,trope,meme,CC
723,darkness,flashlight,CC
728,commissioned,decommissioned,CC
743,orel,roberts,CC
736,taking,tests,CC
724,powder,talcum,CC
730,donny and marie,osmond,CC
743,go-bot,transformer,CC
723,x-ray,bones,CC
736,thunderstruck,stunned,CC
736,corridor,passage,CC
728,betamax,8-track,CC
730,magnesia,magnesium,CC
743,mississippi,river,CC
730,immortal,vandal,CC
723,ultimate,nullifier,CC
743,freeloader,steal,CC
743,burn,notice,CC
730,ride,horse,CC
736,booth,superman,CC
730,stuffy,stifling,CC
743,bionics,electronics,CC
743,merlin,nimue,CC
728,fallsmabel from gravity falls,victoria,CC
743,brainy,blue,CC
743,dressing,room,CC
743,mid,section,CC
723,foot,locker,CC
730,stranger things,eighties,CC
743,softener,water,CC
737,wkrp,radio,CC
734,musical,dancing,CC
731,construct,wall,CC
743,who,cares,CC
730,school,uniform,CC
743,free,enterprise,CC
746,diana,nemus aricinum,CC
724,beer,root,CC
737,dance,rhythm,CC
743,gilligan,skipper,CC
746,judy,dorothy,CC
728,nada,morpheus,CC
736,genie,wishes,CC
723,borg,bjorn,CC
730,solid,rock,CC
736,calabria,chili,CC
743,leave,go,CC
736,machine,tool,CC
736,lash,bat,CC
730,naked,gun,CC
746,port,authority,CC
728,brain,scarecrow,CC
743,white,wash,CC
743,rabbit,bunny,CC
746,teeth,doctor,CC
743,manure,fertilizer,CC
743,warp,speed,CC
728,descent,motion sickness,CC
724,shark,card,CC
723,baccarat,poker,CC
728,gratis,bono,CC
742,gunpowder,plot,CC
736,armor,piercing,CC
743,catacomb,paris,CC
728,steal,decalogue,CC
728,blue,moon,CC
736,astounding,science fiction,CC
742,force,jedi,CC
723,odds,ends,CC
724,alley,dark,CC
728,chain,cage,CC
746,march,lewis,CC
728,end,east,CC
743,happy,feet,CC
736,spheres,globe,CC
736,forecourt,pumps,CC
736,voldermort,lord,CC
737,mop,top,CC
743,robot,cyborg,CC
743,valet,butler,CC
742,footprints,sneakers,CC
727,blues,brothers,CC
728,paris,light,CC
738,covenant,white gold,CC
743,duke,wellington,CC
759,hatchling,born,CC
727,chapter,verse,CC
723,chambers,judge,CC
742,walker,talker,CC
723,greece,athens,CC
736,black,white,CC
743,sister ray,underground,CC
736,shout,loud,CC
737,ballot,secret,CC
743,raccoon,bandit,CC
743,asgard,wagner,CC
737,lagoon,creature,CC
743,mongoose,cobra,CC
730,plough,snow,CC
753,maternity,power,CC
743,proton,neutron,CC
743,labels,warning,CC
724,police,science,CC
730,flower,power,CC
743,falcon,peregrine,CC
743,schrodinger's,wanted,CC
736,republican,democrats,CC
736,future,hip hop artist,CC
737,disk,discus,CC
727,cthulhu,sushi,CC
730,dinner,unfortunately,CC
728,invincible,achilles,CC
736,pavlo,guitarist,CC
743,thor,heyerdahl,CC
723,property,taxes,CC
743,correspondence,magic,CC
736,majors,bionic,CC
736,radio,wave,CC
737,novelist,pulitzer,CC
730,values,bigotry,CC
736,hammer,sickle,CC
746,mythology,folklore,CC
730,postman,please,CC
743,fantastic,9th doctor,CC
723,median,accident,CC
723,congressional,medal,CC
743,state,tasmania,CC
728,evita,madonna,CC
736,aces,low,CC
730,whizzer,mongoose,CC
727,kimchi,korea,CC
746,cards,tarot,CC
746,courage,heart,CC
736,up,down,CC
743,apple,core,CC
743,rash,foolish,CC
743,eucharist,wafer,CC
743,alligators,sewer,CC
736,blueberry,pancakes,CC
724,meg,ryan,CC
736,harlequin,pantomime,CC
727,racket,squad,CC
728,oj,glove,CC
742,robot,go-bot,CC
743,cage,luke,CC
736,business,ib,CC
730,dostoyevsky,russian,CC
742,science,technology,CC
743,child,harold,CC
742,cap,shield,CC
743,medals,soldiers,CC
742,spread,legs,CC
728,frost,early,CC
728,horner,titanic,CC
743,tomato,sauce,CC
743,road,hog,CC
730,town,city,CC
743,santa,sleigh,CC
730,yank,chain,CC
728,maid,minute,CC
743,chicken,egg,CC
746,llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogoch,gesundheit,CC
730,expatriate,migrant,CC
743,willows,cricket bat,CC
728,monk,seal,CC
727,chipmunk,cute,CC
727,ethan allen,furniture,CC
737,italian,stallone,CC
736,brooch,pin,CC
746,walrus,paul,CC
743,game,bird,CC
723,story,book,CC
743,girl,friend,CC
743,dolly parton,breasts,CC
743,wrestlers,fake,CC
743,ronald,mcdonald,CC
742,shirley,airplane,CC
742,echo,one,CC
731,rental,car,CC
736,emo,expressive,CC
727,dallas,mavericks,CC
727,rite,spring,CC
728,lady,wife,CC
751,beach,normandy,CC
730,apollo,starbuck,CC
730,pitch,cricket,CC
737,horses,pegasus,CC
743,pastrami,baloney,CC
743,embezzle,taker,CC
737,throat,gargle,CC
743,fog,horn,CC
730,slaughter,sargeant,CC
736,unique,idiosyncratic,CC
727,lyrics,poetry,CC
730,maid,french,CC
736,march,month,CC
743,flying bird,parrot,CC
727,quarrel,crossbow,CC
730,friend,enemy,CC
743,when,where,CC
723,7,rude boy,CC
743,rick james,mary jane,CC
736,kilt,scottish,CC
730,street,hassle,CC
723,vibrations,reverberations,CC
743,wishes,best,CC
743,illusion,mirage,CC
731,acquire,collect,CC
728,dusk,nathaniel,CC
723,peeve,pet,CC
743,minded,watched,CC
730,diesel,dust,CC
742,shark,tornado,CC
727,shades,sunglasses,CC
743,interrupted walk,mark twain,CC
743,integrity,structural,CC
728,psychiatrist,cigar,CC
743,go turtle,earache,CC
736,taxes,income,CC
728,oceans,thirteen,CC
730,inn,keeper,CC
724,bicycle,ride,CC
723,wave,beach,CC
736,etymology,origin,CC
728,grease,monkey,CC
727,noon,midnight,CC
734,pie,slice,CC
743,miles davis,jazz,CC
743,obliterate,wipe out,CC
746,mel gibson,freeeeeedom,CC
728,ear,corn,CC
743,hood,robin,CC
724,dummy,vigilante,CC
729,free,miracle,CC
742,inalienable,xenomorph,CC
746,waters,muddy,CC
743,enhancement,breast,CC
743,sharing,wearing,CC
743,take,five,CC
746,d,dunkin donuts,CC
730,lined,insulated,CC
728,thing,carpenter,CC
743,show,boat,CC
742,benedict,revolution,CC
728,nuclear,family,CC
727,secret,bronze age,CC
747,mister,mxyzptlk,CC
743,kafka,trial,CC
730,bourbon,whiskey,CC
743,clutch,cargo,CC
730,bugsy,bunny,CC
723,x-men,alpha flight,CC
746,1999,space,CC
737,quake,shiver,CC
724,bark,tree,CC
737,convex,curve,CC
743,rub,out,CC
743,slick,tyres,CC
743,pound,cake,CC
724,forest,ardennes,CC
727,emotional,rescue,CC
736,mr,popsicles,CC
728,uluru,sgt,CC
728,may clampett,hillbilly,CC
727,oxygen,mask,CC
723,ball,golf,CC
743,barbarian,conan,CC
743,dover,sole,CC
743,cancer,virgo,CC
736,theater,table,CC
736,joke,laugh,CC
723,mathematics,snore,CC
737,worm,fishing,CC
730,hat,brim,CC
736,liberation,freedom,CC
743,vibration,dildo,CC
743,visitor,strange,CC
742,best,worst,CC
746,english,masse,CC
746,pyramid,battlestar galactica,CC
743,polka dots,boxers,CC
736,shark,loan,CC
743,pants,trousers,CC
736,access,character,CC
743,with the wind,flatulence,CC
728,mars,chocolate,CC
743,anesthesia,surgery,CC
742,reader's,novels,CC
728,contrast,adjust,CC
728,centaur,asteroid,CC
737,lump,bump,CC
737,three,amigo's,CC
731,gibberish,nonsense,CC
730,cereal,milk,CC
743,secret chimp,spy,CC
730,horn,section,CC
723,arabian,peninsula,CC
743,dude,ranch,CC
743,starlord,quill,CC
728,samurai,delicatessen,CC
743,scotch,bourbon,CC
742,pane,suffering,CC
743,face,aspidistra,CC
736,charlie,brown,CC
723,trainwreck,drugs,CC
743,explain,please,CC
737,crotons,stale bread,CC
730,jerry,springer,CC
743,kltpzyxm,imp,CC
743,biscuit,iced vo-vo,CC
723,barbarism,cruelty,CC
737,french,mustard,CC
737,non fiction,biography,CC
743,pleasing,eye,CC
730,legion,foreign,CC
736,crocodile,alligators,CC
743,mead,honey,CC
728,sugar,archies,CC
743,in,crowd,CC
743,gorilla,ape,CC
743,netherlands,dykes,CC
743,jonny,cash,CC
737,the people,leprechauns,CC
746,lots,vacant,CC
743,toronto,canada,CC
727,disposition,temperament,CC
742,parent,trap,CC
728,vendetta,capulet,CC
723,flaming lips,mars,CC
730,phonograph,obsolete,CC
743,sharpening,saw,CC
743,murder weapon,bloody,CC
728,jupiter,sally,CC
743,warrant,officer,CC
742,punch,kick,CC
743,donner,kebab,CC
743,dealer,croupier,CC
742,slide-rule,pencil case,CC
724,rogers,mister,CC
727,st-louis,blues,CC
743,water,irrigation,CC
736,alexander,bell,CC
743,roller,steam,CC
723,sticks,fire,CC
743,drugs,heroin,CC
726,up,shot,CC
746,porgy and bess,bitches brew,CC
743,ring,wagner,CC
723,perfect,strangers,CC
743,americano,gringo,CC
730,pumps,tyres,CC
746,king,rodney,CC
727,feed,trunk,CC
730,girl,power,CC
727,universe,across,CC
743,fireworks,guy fawkes,CC
737,paul mccartney,wings,CC
743,classic,car,CC
723,curve,hips,CC
737,muffins,blueberry,CC
746,nemo,verne,CC
728,spots,adolescence,CC
723,line,drive,CC
728,in,flynn,CC
737,sprinkler,hose,CC
723,shot,whiskey,CC
724,erased,obliterated,CC
730,horn,saxophone,CC
746,proper,noun,CC
723,fluke,uncanny,CC
736,hip,hop,CC
723,five,o,CC
743,birth,cauldron,CC
737,bicycle,unicycle,CC
736,carnal,earthly,CC
743,lies and deceit,politics,CC
743,house,arrest,CC
743,belt,batman,CC
743,roger,jolly,CC
724,mary poppins,julie,CC
723,trooper,storm,CC
743,lawyer,courtroom,CC
746,maurice,sendak,CC
728,brad,hammer,CC
743,hands,gloves,CC
743,glenn branca,composer,CC
724,absolutely,fabulous,CC
743,board,game,CC
737,monuments,monolith,CC
728,moon,bay,CC
743,wood,pecker,CC
746,easy,company,CC
728,octavius,august,CC
743,food,feast,CC
743,perfect,match,CC
736,conscription,enlist,CC
730,fly,wall,CC
743,blimp,colonel,CC
737,judge,jury,CC
728,daffy,howard,CC
732,passage,sacrificial,CC
728,gears,clutch,CC
736,more,less,CC
737,feet,stinky,CC
743,leaf,wind,CC
730,spare,tyre,CC
742,philtrum,dent,CC
730,sylvester,tweety,CC
730,noose,rope,CC
737,limit,credit card,CC
728,colonel,kernel,CC
723,collar,arrest,CC
737,mind,telepathy,CC
736,fly,paper,CC
743,tales,legends,CC
736,banana,splits,CC
736,showan appropriate use of a classic song at the moment,tell,CC
728,spears,clontarf,CC
742,shoe,sock,CC
727,so,far,CC
728,lion,lamb,CC
743,phobos,mars,CC
730,card,trick,CC
743,alive,wanted,CC
746,back,lot,CC
743,ink,tattoo,CC
727,politicians,crooked,CC
728,colonel,fried chicken,CC
746,rosco,coltrane,CC
746,beach,blanket,CC
724,acropolis,parthenon,CC
743,rice,paddy,CC
743,totem,pole,CC
743,aquatic,otter,CC
743,bonbon,french,CC
742,queen,king,CC
731,whiskers,cat,CC
736,john,wayne,CC
742,kiss,french,CC
724,silk,worm,CC
735,dead,space,CC
723,bag,box,CC
746,complaint,whine,CC
723,gables,clark,CC
724,daily,illini,CC
743,pulitzer,prize,CC
743,mash,4077,CC
743,shale,rock,CC
743,birkin,stock,CC
746,blond,bleach,CC
724,cold,captain,CC
743,burt,lancaster,CC
