ID,Year,Player,Pos,Age,Tm,G,TS%,FTr,OWS,DWS,WS,FG,FGA,FG%,2P,2PA,2P%,eFG%,FT,FTA,FT%,AST,PF,PTS
5456,1979.0,Louie Dampier*,PG,34.0,SAS,70.0,0.513,0.155,0.9,0.7,1.6,123.0,251.0,0.49,123.0,251.0,0.49,0.49,29.0,39.0,0.7440000000000001,124.0,42.0,275.0
5457,1979.0,Bob Dandridge,SF,31.0,WSB,78.0,0.5529999999999999,0.318,5.8,2.8,8.7,629.0,1260.0,0.499,629.0,1260.0,0.499,0.499,331.0,401.0,0.825,365.0,259.0,1589.0
5458,1979.0,Adrian Dantley*,SF,22.0,LAL,60.0,0.589,0.467,4.0,1.6,5.7,374.0,733.0,0.51,374.0,733.0,0.51,0.51,292.0,342.0,0.8540000000000001,138.0,162.0,1040.0
5459,1979.0,Brad Davis,PG,23.0,TOT,27.0,0.599,0.418,0.4,0.2,0.6,31.0,55.0,0.564,31.0,55.0,0.564,0.564,16.0,23.0,0.696,52.0,32.0,78.0
5460,1979.0,Brad Davis,PG,23.0,LAL,5.0,0.745,0.364,0.1,0.0,0.1,8.0,11.0,0.727,8.0,11.0,0.727,0.727,3.0,4.0,0.75,9.0,10.0,19.0
5461,1979.0,Brad Davis,PG,23.0,IND,22.0,0.563,0.43200000000000005,0.3,0.2,0.5,23.0,44.0,0.523,23.0,44.0,0.523,0.523,13.0,19.0,0.684,43.0,22.0,59.0
5462,1979.0,Harry Davis,SF,23.0,CLE,40.0,0.47100000000000003,0.281,0.1,0.2,0.3,66.0,153.0,0.431,66.0,153.0,0.431,0.431,30.0,43.0,0.698,16.0,66.0,162.0
5463,1979.0,Johnny Davis,PG,23.0,IND,79.0,0.511,0.319,3.7,1.5,5.2,565.0,1240.0,0.456,565.0,1240.0,0.456,0.456,314.0,396.0,0.7929999999999999,453.0,177.0,1444.0
5464,1979.0,Walter Davis,SF,24.0,PHO,79.0,0.606,0.3,6.3,3.1,9.4,764.0,1362.0,0.561,764.0,1362.0,0.561,0.561,340.0,409.0,0.831,339.0,250.0,1868.0
5465,1979.0,Darryl Dawkins,C,22.0,PHI,78.0,0.545,0.28300000000000003,0.8,3.8,4.6,430.0,831.0,0.517,430.0,831.0,0.517,0.517,158.0,235.0,0.672,128.0,295.0,1018.0
5466,1979.0,Coby Dietrick,C,30.0,SAS,76.0,0.56,0.248,2.1,2.0,4.1,209.0,400.0,0.523,209.0,400.0,0.523,0.523,79.0,99.0,0.7979999999999999,198.0,206.0,497.0
5467,1979.0,Jacky Dorsey,SF,24.0,HOU,20.0,0.56,0.37200000000000005,0.1,0.0,0.2,24.0,43.0,0.5579999999999999,24.0,43.0,0.5579999999999999,0.5579999999999999,8.0,16.0,0.5,2.0,25.0,56.0
5468,1979.0,Leon Douglas,C,24.0,DET,78.0,0.529,0.47,1.1,2.0,3.1,342.0,698.0,0.49,342.0,698.0,0.49,0.49,208.0,328.0,0.634,74.0,319.0,892.0
5469,1979.0,John Drew,SF,24.0,ATL,79.0,0.536,0.49200000000000005,6.1,2.8,8.9,650.0,1375.0,0.473,650.0,1375.0,0.473,0.473,495.0,677.0,0.731,119.0,332.0,1795.0
5470,1979.0,Charles Dudley,PG,28.0,CHI,43.0,0.41100000000000003,0.336,-0.7,0.6,-0.1,45.0,125.0,0.36,45.0,125.0,0.36,0.36,28.0,42.0,0.667,116.0,82.0,118.0
5471,1979.0,Mike Dunleavy,SG,24.0,HOU,74.0,0.5820000000000001,0.433,2.8,0.5,3.4,215.0,425.0,0.506,215.0,425.0,0.506,0.506,159.0,184.0,0.8640000000000001,324.0,168.0,589.0
5472,1979.0,T.R. Dunn,SG,23.0,POR,80.0,0.496,0.28800000000000003,1.7,2.0,3.7,246.0,549.0,0.44799999999999995,246.0,549.0,0.44799999999999995,0.44799999999999995,122.0,158.0,0.772,103.0,166.0,614.0
5473,1979.0,James Edwards,C,23.0,IND,82.0,0.542,0.414,3.9,3.2,7.1,534.0,1065.0,0.501,534.0,1065.0,0.501,0.501,298.0,441.0,0.6759999999999999,92.0,363.0,1366.0
5474,1979.0,Bob Elliott,PF,23.0,NJN,14.0,0.63,0.767,0.4,0.3,0.7,41.0,73.0,0.562,41.0,73.0,0.562,0.562,41.0,56.0,0.732,22.0,34.0,123.0
5475,1979.0,Bo Ellis,PF,24.0,DEN,42.0,0.524,0.391,0.1,0.4,0.5,42.0,92.0,0.457,42.0,92.0,0.457,0.457,29.0,36.0,0.8059999999999999,10.0,45.0,113.0
5476,1979.0,Len Elmore,C,26.0,IND,80.0,0.444,0.228,-0.1,2.2,2.1,139.0,342.0,0.406,139.0,342.0,0.406,0.406,56.0,78.0,0.718,75.0,183.0,334.0
5477,1979.0,Alex English*,SF,25.0,IND,81.0,0.54,0.209,4.3,2.6,7.0,563.0,1102.0,0.511,563.0,1102.0,0.511,0.511,173.0,230.0,0.752,271.0,214.0,1299.0
5478,1979.0,Ray Epps,SF,22.0,GSW,13.0,0.49,0.348,0.0,0.0,0.1,10.0,23.0,0.435,10.0,23.0,0.435,0.435,6.0,8.0,0.75,2.0,7.0,26.0
5479,1979.0,Julius Erving*,SF,28.0,PHI,78.0,0.5379999999999999,0.344,3.6,4.4,7.9,715.0,1455.0,0.491,715.0,1455.0,0.491,0.491,373.0,501.0,0.745,357.0,207.0,1803.0
5480,1979.0,Chris Ford,SG,30.0,TOT,81.0,0.502,0.19899999999999998,2.1,1.4,3.5,538.0,1142.0,0.47100000000000003,538.0,1142.0,0.47100000000000003,0.47100000000000003,172.0,227.0,0.758,374.0,209.0,1248.0
5481,1979.0,Chris Ford,SG,30.0,DET,3.0,0.428,0.22899999999999998,-0.1,0.0,-0.1,13.0,35.0,0.371,13.0,35.0,0.371,0.371,7.0,8.0,0.875,5.0,9.0,33.0
5482,1979.0,Chris Ford,SG,30.0,BOS,78.0,0.505,0.198,2.3,1.4,3.6,525.0,1107.0,0.474,525.0,1107.0,0.474,0.474,165.0,219.0,0.753,369.0,200.0,1215.0
5483,1979.0,Don Ford,PF,26.0,LAL,79.0,0.54,0.198,1.0,1.5,2.5,228.0,450.0,0.507,228.0,450.0,0.507,0.507,72.0,89.0,0.809,101.0,177.0,528.0
5484,1979.0,Phil Ford,PG,22.0,KCK,79.0,0.534,0.39899999999999997,2.5,3.2,5.7,467.0,1004.0,0.465,467.0,1004.0,0.465,0.465,326.0,401.0,0.813,681.0,245.0,1260.0
5485,1979.0,Bayard Forrest,C,24.0,PHO,75.0,0.462,0.423,-0.2,1.5,1.2,118.0,272.0,0.434,118.0,272.0,0.434,0.434,62.0,115.0,0.539,167.0,151.0,298.0
5486,1979.0,Walt Frazier*,PG,33.0,CLE,12.0,0.48200000000000004,0.221,0.1,0.1,0.2,54.0,122.0,0.44299999999999995,54.0,122.0,0.44299999999999995,0.44299999999999995,21.0,27.0,0.778,32.0,22.0,129.0
5487,1979.0,World B.,PG,25.0,SDC,78.0,0.552,0.523,9.4,0.7,10.1,795.0,1653.0,0.48100000000000004,795.0,1653.0,0.48100000000000004,0.48100000000000004,654.0,865.0,0.7559999999999999,340.0,253.0,2244.0
5488,1979.0,Terry Furlow,SG,24.0,TOT,78.0,0.528,0.243,2.5,0.8,3.3,388.0,804.0,0.483,388.0,804.0,0.483,0.483,163.0,195.0,0.836,184.0,122.0,939.0
5489,1979.0,Terry Furlow,SG,24.0,CLE,49.0,0.523,0.22,1.4,0.4,1.8,275.0,569.0,0.483,275.0,569.0,0.483,0.483,103.0,125.0,0.8240000000000001,103.0,80.0,653.0
5490,1979.0,Terry Furlow,SG,24.0,ATL,29.0,0.5379999999999999,0.298,1.1,0.4,1.5,113.0,235.0,0.48100000000000004,113.0,235.0,0.48100000000000004,0.48100000000000004,60.0,70.0,0.857,81.0,42.0,286.0
5491,1979.0,Mike Gale,SG,28.0,SAS,82.0,0.5,0.17600000000000002,1.0,2.6,3.6,284.0,612.0,0.46399999999999997,284.0,612.0,0.46399999999999997,0.46399999999999997,91.0,108.0,0.843,374.0,192.0,659.0
5492,1979.0,Gus Gerard,SF,25.0,TOT,58.0,0.466,0.469,-0.1,0.6,0.5,84.0,194.0,0.433,84.0,194.0,0.433,0.433,50.0,91.0,0.5489999999999999,21.0,74.0,218.0
5493,1979.0,Gus Gerard,SF,25.0,DET,2.0,0.387,0.667,0.0,0.0,0.0,1.0,3.0,0.33299999999999996,1.0,3.0,0.33299999999999996,0.33299999999999996,1.0,2.0,0.5,0.0,0.0,3.0
5494,1979.0,Gus Gerard,SF,25.0,KCK,56.0,0.467,0.466,-0.1,0.6,0.5,83.0,191.0,0.435,83.0,191.0,0.435,0.435,49.0,89.0,0.551,21.0,74.0,215.0
5495,1979.0,George Gervin*,SF,26.0,SAS,80.0,0.591,0.326,8.1,3.2,11.4,947.0,1749.0,0.541,947.0,1749.0,0.541,0.541,471.0,570.0,0.826,219.0,275.0,2365.0
5496,1979.0,John Gianelli,C,28.0,MIL,82.0,0.511,0.19399999999999998,1.2,1.8,3.0,256.0,527.0,0.486,256.0,527.0,0.486,0.486,72.0,102.0,0.706,160.0,196.0,584.0
5497,1979.0,Artis Gilmore*,C,29.0,CHI,82.0,0.619,0.44799999999999995,8.6,4.1,12.7,753.0,1310.0,0.575,753.0,1310.0,0.575,0.575,434.0,587.0,0.7390000000000001,274.0,280.0,1940.0
5498,1979.0,Jack Givens,SF,22.0,ATL,74.0,0.457,0.239,0.7,1.4,2.1,234.0,564.0,0.415,234.0,564.0,0.415,0.415,102.0,135.0,0.7559999999999999,83.0,121.0,570.0
5499,1979.0,Mike Glenn,SG,23.0,NYK,75.0,0.5670000000000001,0.13,2.4,0.5,2.8,263.0,486.0,0.541,263.0,486.0,0.541,0.541,57.0,63.0,0.905,136.0,113.0,583.0
5500,1979.0,Glen Gondrezick,SF,23.0,NYK,75.0,0.511,0.298,0.6,2.1,2.7,161.0,326.0,0.494,161.0,326.0,0.494,0.494,55.0,97.0,0.5670000000000001,106.0,226.0,377.0
5501,1979.0,Gail Goodrich*,SG,35.0,NOJ,74.0,0.499,0.24,1.1,1.0,2.2,382.0,850.0,0.449,382.0,850.0,0.449,0.449,174.0,204.0,0.853,357.0,177.0,938.0
5502,1979.0,Mike Green,C,27.0,SAS,76.0,0.528,0.302,1.8,2.0,3.8,235.0,477.0,0.493,235.0,477.0,0.493,0.493,101.0,144.0,0.701,116.0,230.0,571.0
5503,1979.0,Rickey Green,PG,24.0,DET,27.0,0.433,0.379,-0.4,0.3,-0.1,67.0,177.0,0.379,67.0,177.0,0.379,0.379,45.0,67.0,0.672,63.0,37.0,179.0
5504,1979.0,Steve Green,SF,25.0,IND,39.0,0.5,0.382,0.2,0.3,0.4,42.0,89.0,0.47200000000000003,42.0,89.0,0.47200000000000003,0.47200000000000003,20.0,34.0,0.588,21.0,39.0,104.0
5505,1979.0,Tommie Green,PG,22.0,NOJ,59.0,0.43799999999999994,0.266,-1.0,0.7,-0.3,92.0,237.0,0.38799999999999996,92.0,237.0,0.38799999999999996,0.38799999999999996,48.0,63.0,0.762,140.0,111.0,232.0
5506,1979.0,Kevin Grevey,SF,25.0,WSB,65.0,0.494,0.243,1.9,1.5,3.4,418.0,922.0,0.45299999999999996,418.0,922.0,0.45299999999999996,0.45299999999999996,173.0,224.0,0.772,153.0,159.0,1009.0
5507,1979.0,Paul Griffin,PF,25.0,NOJ,77.0,0.527,0.659,0.0,1.5,1.6,106.0,223.0,0.475,106.0,223.0,0.475,0.475,91.0,147.0,0.619,138.0,198.0,303.0
5508,1979.0,Bob Gross,SF,25.0,POR,53.0,0.519,0.26899999999999996,1.2,1.7,2.9,209.0,443.0,0.47200000000000003,209.0,443.0,0.47200000000000003,0.47200000000000003,96.0,119.0,0.807,184.0,161.0,514.0
5509,1979.0,Ernie Grunfeld,SF,23.0,MIL,82.0,0.546,0.38,2.8,1.6,4.3,326.0,661.0,0.493,326.0,661.0,0.493,0.493,191.0,251.0,0.7609999999999999,216.0,220.0,843.0
5510,1979.0,Lars Hansen,C,24.0,SEA,15.0,0.5379999999999999,0.544,0.4,0.3,0.6,29.0,57.0,0.509,29.0,57.0,0.509,0.509,18.0,31.0,0.581,14.0,28.0,76.0
5511,1979.0,James Hardy,SF,22.0,NOJ,68.0,0.48700000000000004,0.207,0.0,1.3,1.3,196.0,426.0,0.46,196.0,426.0,0.46,0.46,61.0,88.0,0.693,65.0,133.0,453.0
5512,1979.0,Joe Hassett,SG,23.0,SEA,55.0,0.504,0.109,0.3,0.5,0.9,100.0,211.0,0.474,100.0,211.0,0.474,0.474,23.0,23.0,1.0,42.0,58.0,223.0
5513,1979.0,Steve Hawes,PF,28.0,ATL,81.0,0.523,0.175,2.6,2.8,5.4,372.0,756.0,0.49200000000000005,372.0,756.0,0.49200000000000005,0.49200000000000005,108.0,132.0,0.818,184.0,264.0,852.0
5514,1979.0,Robert Hawkins,SG,24.0,DET,4.0,0.483,0.375,0.1,0.1,0.1,6.0,16.0,0.375,6.0,16.0,0.375,0.375,6.0,6.0,1.0,4.0,7.0,18.0
5515,1979.0,Elvin Hayes*,PF,33.0,WSB,82.0,0.523,0.36200000000000004,4.5,4.9,9.4,720.0,1477.0,0.48700000000000004,720.0,1477.0,0.48700000000000004,0.48700000000000004,349.0,534.0,0.654,143.0,308.0,1789.0
5516,1979.0,Spencer Haywood*,PF,29.0,TOT,68.0,0.5329999999999999,0.242,2.5,1.8,4.3,595.0,1205.0,0.494,595.0,1205.0,0.494,0.494,231.0,292.0,0.7909999999999999,127.0,236.0,1421.0
5517,1979.0,Spencer Haywood*,PF,29.0,NYK,34.0,0.528,0.287,1.0,0.7,1.6,249.0,509.0,0.489,249.0,509.0,0.489,0.489,107.0,146.0,0.733,56.0,108.0,605.0
5518,1979.0,Spencer Haywood*,PF,29.0,NOJ,34.0,0.537,0.21,1.5,1.2,2.7,346.0,696.0,0.49700000000000005,346.0,696.0,0.49700000000000005,0.49700000000000005,124.0,146.0,0.8490000000000001,71.0,128.0,816.0
5519,1979.0,Gar Heard,PF,30.0,PHO,63.0,0.479,0.281,0.6,2.0,2.6,162.0,367.0,0.441,162.0,367.0,0.441,0.441,71.0,103.0,0.6890000000000001,60.0,141.0,395.0
5520,1979.0,Tom Henderson,PG,27.0,WSB,70.0,0.519,0.304,2.7,1.8,4.5,299.0,641.0,0.466,299.0,641.0,0.466,0.466,156.0,195.0,0.8,419.0,123.0,754.0
5521,1979.0,Keith Herron,SG,22.0,ATL,14.0,0.37200000000000005,0.271,-0.1,0.1,0.0,14.0,48.0,0.292,14.0,48.0,0.292,0.292,12.0,13.0,0.9229999999999999,3.0,11.0,40.0
5522,1979.0,Phil Hicks,SF,26.0,DEN,20.0,0.431,0.11599999999999999,-0.2,0.1,0.0,18.0,43.0,0.419,18.0,43.0,0.419,0.419,3.0,5.0,0.6,8.0,20.0,39.0
5523,1979.0,Kenny Higgs,PG,24.0,CLE,68.0,0.517,0.39799999999999996,1.3,0.8,2.2,127.0,279.0,0.455,127.0,279.0,0.455,0.455,85.0,111.0,0.7659999999999999,141.0,176.0,339.0
5524,1979.0,Armond Hill,PG,25.0,ATL,82.0,0.518,0.42200000000000004,2.4,1.8,4.2,296.0,682.0,0.434,296.0,682.0,0.434,0.434,246.0,288.0,0.8540000000000001,480.0,292.0,838.0
5525,1979.0,Darnell Hillman,PF,29.0,KCK,78.0,0.519,0.523,0.2,2.4,2.6,211.0,428.0,0.493,211.0,428.0,0.493,0.493,125.0,224.0,0.5579999999999999,91.0,288.0,547.0
5526,1979.0,Wilbur Holland,SG,27.0,CHI,82.0,0.507,0.187,1.7,2.1,3.8,445.0,940.0,0.473,445.0,940.0,0.473,0.473,141.0,176.0,0.8009999999999999,330.0,240.0,1031.0
5527,1979.0,Lionel Hollins,PG,25.0,POR,64.0,0.496,0.249,0.2,2.1,2.3,402.0,886.0,0.45399999999999996,402.0,886.0,0.45399999999999996,0.45399999999999996,172.0,221.0,0.778,325.0,199.0,976.0
5528,1979.0,Essie Hollis,SF,23.0,DET,25.0,0.43,0.16,-0.1,0.2,0.1,30.0,75.0,0.4,30.0,75.0,0.4,0.4,9.0,12.0,0.75,6.0,28.0,69.0
5529,1979.0,Otis Howard,PF,22.0,TOT,14.0,0.446,0.41100000000000003,0.0,0.1,0.2,24.0,56.0,0.429,24.0,56.0,0.429,0.429,11.0,23.0,0.478,5.0,24.0,59.0
5531,1979.0,Otis Howard,PF,22.0,DET,11.0,0.444,0.511,0.0,0.1,0.1,19.0,45.0,0.42200000000000004,19.0,45.0,0.42200000000000004,0.42200000000000004,11.0,23.0,0.478,4.0,16.0,49.0
5532,1979.0,Lou Hudson,SG,34.0,LAL,78.0,0.556,0.195,2.3,1.1,3.3,329.0,636.0,0.517,329.0,636.0,0.517,0.517,110.0,124.0,0.887,141.0,133.0,768.0
5533,1979.0,Kim Hughes,C,26.0,DEN,81.0,0.53,0.247,0.1,2.1,2.2,98.0,182.0,0.5379999999999999,98.0,182.0,0.5379999999999999,0.5379999999999999,18.0,45.0,0.4,74.0,215.0,214.0
5534,1979.0,Dan Issel*,C,30.0,DEN,81.0,0.568,0.40700000000000003,6.7,3.1,9.8,532.0,1030.0,0.517,532.0,1030.0,0.517,0.517,316.0,419.0,0.754,255.0,233.0,1380.0
5535,1979.0,Phil Jackson*,PF,33.0,NJN,59.0,0.536,0.34700000000000003,0.6,1.3,1.9,144.0,303.0,0.475,144.0,303.0,0.475,0.475,86.0,105.0,0.8190000000000001,85.0,168.0,374.0
5536,1979.0,Aaron James,SF,26.0,NOJ,73.0,0.526,0.222,1.0,0.7,1.7,311.0,630.0,0.494,311.0,630.0,0.494,0.494,105.0,140.0,0.75,78.0,202.0,727.0
5537,1979.0,Charles Johnson,SG,29.0,WSB,82.0,0.45799999999999996,0.10099999999999999,0.9,1.9,2.8,342.0,786.0,0.435,342.0,786.0,0.435,0.435,67.0,79.0,0.848,177.0,161.0,751.0
5538,1979.0,Clemon Johnson,C,22.0,POR,74.0,0.48100000000000004,0.341,0.1,1.1,1.2,102.0,217.0,0.47,102.0,217.0,0.47,0.47,36.0,74.0,0.486,78.0,121.0,240.0
5539,1979.0,Dennis Johnson*,SG,24.0,SEA,80.0,0.495,0.353,2.8,3.8,6.6,482.0,1110.0,0.434,482.0,1110.0,0.434,0.434,306.0,392.0,0.7809999999999999,280.0,209.0,1270.0
5540,1979.0,Eddie Johnson,SG,23.0,ATL,78.0,0.561,0.297,4.4,1.9,6.3,501.0,982.0,0.51,501.0,982.0,0.51,0.51,243.0,292.0,0.8320000000000001,360.0,241.0,1245.0
5541,1979.0,George Johnson,C,30.0,NJN,78.0,0.475,0.28600000000000003,-1.3,3.9,2.6,206.0,483.0,0.42700000000000005,206.0,483.0,0.42700000000000005,0.42700000000000005,105.0,138.0,0.7609999999999999,88.0,315.0,517.0
5542,1979.0,George Johnson,PF,22.0,MIL,67.0,0.526,0.342,0.4,2.0,2.5,165.0,342.0,0.48200000000000004,165.0,342.0,0.48200000000000004,0.48200000000000004,84.0,117.0,0.718,81.0,187.0,414.0
5543,1979.0,John Johnson,SF,31.0,SEA,82.0,0.484,0.305,-0.4,3.0,2.7,356.0,821.0,0.434,356.0,821.0,0.434,0.434,190.0,250.0,0.76,358.0,245.0,902.0
5544,1979.0,Marques Johnson,SF,22.0,MIL,77.0,0.586,0.293,9.2,3.0,12.2,820.0,1491.0,0.55,820.0,1491.0,0.55,0.55,332.0,437.0,0.76,234.0,186.0,1972.0
5545,1979.0,Mickey Johnson,PF,26.0,CHI,82.0,0.506,0.298,0.8,2.9,3.7,496.0,1105.0,0.449,496.0,1105.0,0.449,0.449,273.0,329.0,0.83,380.0,286.0,1265.0
5546,1979.0,Ollie Johnson,SF,29.0,CHI,71.0,0.552,0.204,1.6,1.4,3.1,281.0,540.0,0.52,281.0,540.0,0.52,0.52,88.0,110.0,0.8,163.0,182.0,650.0
5547,1979.0,Bobby Jones,PF,27.0,PHI,80.0,0.584,0.39299999999999996,3.9,3.8,7.7,378.0,704.0,0.537,378.0,704.0,0.537,0.537,209.0,277.0,0.755,201.0,245.0,965.0
5548,1979.0,Caldwell Jones,C,28.0,PHI,78.0,0.512,0.254,0.8,4.2,5.0,302.0,637.0,0.474,302.0,637.0,0.474,0.474,121.0,162.0,0.747,151.0,303.0,725.0
5549,1979.0,Dwight Jones,C,26.0,HOU,81.0,0.505,0.33399999999999996,0.3,0.9,1.3,181.0,395.0,0.45799999999999996,181.0,395.0,0.45799999999999996,0.45799999999999996,96.0,132.0,0.727,57.0,204.0,458.0
5550,1979.0,Eddie Jordan,PG,24.0,NJN,82.0,0.47,0.285,-0.9,3.3,2.4,401.0,960.0,0.418,401.0,960.0,0.418,0.418,213.0,274.0,0.777,365.0,209.0,1015.0
5551,1979.0,Jeff Judkins,SF,22.0,BOS,81.0,0.544,0.249,1.9,1.1,3.0,295.0,587.0,0.503,295.0,587.0,0.503,0.503,119.0,146.0,0.815,145.0,184.0,709.0
5552,1979.0,Rich Kelley,C,25.0,NOJ,80.0,0.585,0.526,4.1,4.5,8.6,440.0,870.0,0.506,440.0,870.0,0.506,0.506,373.0,458.0,0.8140000000000001,285.0,309.0,1253.0
5553,1979.0,Larry Kenon,PF,26.0,SAS,81.0,0.547,0.235,4.7,4.1,8.8,748.0,1484.0,0.504,748.0,1484.0,0.504,0.504,295.0,349.0,0.845,335.0,192.0,1791.0
5554,1979.0,Bernard King*,SF,22.0,NJN,82.0,0.542,0.455,2.8,3.6,6.5,710.0,1359.0,0.522,710.0,1359.0,0.522,0.522,349.0,619.0,0.564,295.0,326.0,1769.0
5555,1979.0,Billy Knight,SF,26.0,TOT,79.0,0.586,0.354,2.3,1.4,3.7,441.0,835.0,0.528,441.0,835.0,0.528,0.528,249.0,296.0,0.841,152.0,160.0,1131.0
5556,1979.0,Billy Knight,SF,26.0,BOS,40.0,0.556,0.335,0.1,0.6,0.7,219.0,436.0,0.502,219.0,436.0,0.502,0.502,118.0,146.0,0.8079999999999999,66.0,86.0,556.0
5557,1979.0,Billy Knight,SF,26.0,IND,39.0,0.618,0.376,2.2,0.8,3.0,222.0,399.0,0.556,222.0,399.0,0.556,0.556,131.0,150.0,0.873,86.0,74.0,575.0
5558,1979.0,Toby Knight,SF,23.0,NYK,82.0,0.539,0.175,3.7,2.0,5.7,609.0,1174.0,0.519,609.0,1174.0,0.519,0.519,145.0,206.0,0.7040000000000001,124.0,309.0,1363.0
5559,1979.0,Joel Kramer,PF,23.0,PHO,82.0,0.544,0.47600000000000003,1.4,1.6,3.0,181.0,370.0,0.489,181.0,370.0,0.489,0.489,125.0,176.0,0.71,92.0,224.0,487.0
5560,1979.0,John Kuester,PG,23.0,DEN,33.0,0.387,0.26899999999999996,-0.3,0.3,0.0,16.0,52.0,0.308,16.0,52.0,0.308,0.308,13.0,14.0,0.929,37.0,29.0,45.0
5561,1979.0,Kevin Kunnert,C,27.0,SDC,81.0,0.48700000000000004,0.17,0.5,1.8,2.3,234.0,501.0,0.467,234.0,501.0,0.467,0.467,56.0,85.0,0.659,113.0,309.0,524.0
5562,1979.0,Mitch Kupchak,PF,24.0,WSB,66.0,0.588,0.43799999999999994,4.2,1.7,5.9,369.0,685.0,0.539,369.0,685.0,0.539,0.539,223.0,300.0,0.743,88.0,141.0,961.0
5563,1979.0,Sam Lacey,C,30.0,KCK,82.0,0.544,0.324,2.0,4.5,6.5,350.0,697.0,0.502,350.0,697.0,0.502,0.502,167.0,226.0,0.7390000000000001,430.0,309.0,867.0
5564,1979.0,Tom LaGarde,C,23.0,SEA,23.0,0.568,0.525,0.8,0.9,1.7,98.0,181.0,0.541,98.0,181.0,0.541,0.541,57.0,95.0,0.6,32.0,75.0,253.0
5565,1979.0,John Lambert,PF,26.0,CLE,70.0,0.469,0.16699999999999998,0.2,0.8,0.9,148.0,329.0,0.45,148.0,329.0,0.45,0.45,35.0,55.0,0.636,43.0,163.0,331.0
5566,1979.0,Mark Landsberger,PF,23.0,CHI,80.0,0.483,0.332,0.2,2.0,2.2,278.0,585.0,0.475,278.0,585.0,0.475,0.475,91.0,194.0,0.469,68.0,125.0,647.0
5567,1979.0,Bob Lanier*,C,30.0,DET,53.0,0.564,0.386,4.0,1.9,5.9,489.0,950.0,0.515,489.0,950.0,0.515,0.515,275.0,367.0,0.7490000000000001,140.0,181.0,1253.0
5568,1979.0,Butch Lee,PG,22.0,TOT,82.0,0.513,0.363,1.5,1.1,2.6,290.0,634.0,0.457,290.0,634.0,0.457,0.457,175.0,230.0,0.7609999999999999,295.0,146.0,755.0
5569,1979.0,Butch Lee,PG,22.0,ATL,49.0,0.516,0.374,0.4,0.9,1.2,144.0,313.0,0.46,144.0,313.0,0.46,0.46,88.0,117.0,0.752,169.0,88.0,376.0
5570,1979.0,Butch Lee,PG,22.0,CLE,33.0,0.511,0.35200000000000004,1.1,0.2,1.3,146.0,321.0,0.455,146.0,321.0,0.455,0.455,87.0,113.0,0.77,126.0,58.0,379.0
5571,1979.0,Ron Lee,PG,26.0,TOT,60.0,0.469,0.278,-1.3,1.7,0.3,218.0,507.0,0.43,218.0,507.0,0.43,0.43,98.0,141.0,0.695,205.0,182.0,534.0
5572,1979.0,Ron Lee,PG,26.0,PHO,43.0,0.49,0.272,-0.6,1.2,0.6,173.0,383.0,0.452,173.0,383.0,0.452,0.452,74.0,104.0,0.7120000000000001,132.0,138.0,420.0
5573,1979.0,Ron Lee,PG,26.0,NOJ,17.0,0.406,0.298,-0.7,0.5,-0.2,45.0,124.0,0.363,45.0,124.0,0.363,0.363,24.0,37.0,0.649,73.0,44.0,114.0
5574,1979.0,Scott Lloyd,C,26.0,TOT,72.0,0.389,0.385,-0.9,0.3,-0.6,42.0,122.0,0.344,42.0,122.0,0.344,0.344,27.0,47.0,0.574,32.0,92.0,111.0
5576,1979.0,Scott Lloyd,C,26.0,CHI,67.0,0.395,0.392,-0.7,0.3,-0.4,42.0,120.0,0.35,42.0,120.0,0.35,0.35,27.0,47.0,0.574,32.0,86.0,111.0
5577,1979.0,John Long,SG,22.0,DET,82.0,0.498,0.153,2.2,1.4,3.6,581.0,1240.0,0.469,581.0,1240.0,0.469,0.469,157.0,190.0,0.826,121.0,224.0,1319.0
5578,1979.0,John Lucas,PG,25.0,GSW,82.0,0.514,0.28,4.7,3.2,7.9,530.0,1146.0,0.462,530.0,1146.0,0.462,0.462,264.0,321.0,0.8220000000000001,762.0,229.0,1324.0
5579,1979.0,Maurice Lucas,PF,26.0,POR,69.0,0.517,0.28600000000000003,2.9,3.3,6.2,568.0,1208.0,0.47,568.0,1208.0,0.47,0.47,270.0,345.0,0.7829999999999999,215.0,254.0,1406.0
5580,1979.0,Moses Malone*,C,23.0,HOU,82.0,0.604,0.612,10.6,3.5,14.1,716.0,1325.0,0.54,716.0,1325.0,0.54,0.54,599.0,811.0,0.7390000000000001,147.0,223.0,2031.0
5581,1979.0,Pete Maravich*,SG,31.0,NOJ,49.0,0.478,0.268,-0.5,0.7,0.1,436.0,1035.0,0.42100000000000004,436.0,1035.0,0.42100000000000004,0.42100000000000004,233.0,277.0,0.841,243.0,104.0,1105.0
5582,1979.0,Cedric Maxwell,SF,23.0,BOS,80.0,0.6759999999999999,0.8859999999999999,8.9,2.7,11.7,472.0,808.0,0.584,472.0,808.0,0.584,0.584,574.0,716.0,0.802,228.0,266.0,1518.0
5583,1979.0,Scott May,SF,24.0,CHI,37.0,0.48200000000000004,0.294,-0.6,0.4,-0.1,59.0,136.0,0.434,59.0,136.0,0.434,0.434,30.0,40.0,0.75,39.0,51.0,148.0
