ID,Player,height,weight,college,born,birth_city,birth_state
1621,Rodney McCray,201.0,99.0,University of Louisville,1961.0,Mount Vernon,New York
1622,Scooter McCray,206.0,97.0,University of Louisville,1960.0,Mount Vernon,New York
1623,Larry Micheaux,206.0,99.0,University of Houston,1960.0,Houston,Texas
1624,Bob Miller,208.0,104.0,University of Cincinnati,1956.0,Louisville,Kentucky
1625,John Paxson,188.0,83.0,University of Notre Dame,1960.0,Dayton,Ohio
1626,John Pinone,203.0,104.0,Villanova University,1961.0,Hartford,Connecticut
1627,Tom Piotrowski,216.0,108.0,La Salle University,1960.0,West Chester,Pennsylvania
1628,Leo Rautins,203.0,97.0,Syracuse University,1960.0,Toronto,Canada
1629,Doc Rivers,193.0,83.0,Marquette University,1961.0,Chicago,Illinois
1630,Fred Roberts,208.0,98.0,Brigham Young University,1960.0,Provo,Utah
1631,Ralph Sampson*,224.0,103.0,University of Virginia,1960.0,Harrisonburg,Virginia
1632,Byron Scott,190.0,88.0,Arizona State University,1961.0,Ogden,Utah
1633,Steve Stipanovich,211.0,111.0,University of Missouri,1960.0,St. Louis,Missouri
1634,Jon Sundvold,188.0,77.0,University of Missouri,1961.0,Sioux Falls,South Dakota
1635,Dane Suttle,190.0,86.0,Pepperdine University,1961.0,Los Angeles,California
1636,Jim Thomas,190.0,86.0,Indiana University,1960.0,Lakeland,Florida
1637,Paul Thompson,198.0,95.0,Tulane University,1961.0,Smyrna,Tennessee
1638,Sedale Threatt,188.0,79.0,West Virginia University Institute of Technology,1961.0,Atlanta,Georgia
1639,Granville Waiters,211.0,102.0,Ohio State University,1961.0,Columbus,Ohio
1640,Darrell Walker,193.0,81.0,University of Arkansas,1961.0,Chicago,Illinois
1641,Brant Weidner,206.0,104.0,College of William & Mary,1960.0,Orefield,Pennsylvania
1642,Mark West,208.0,104.0,Old Dominion University,1960.0,Petersburg,Virginia
1643,Ennis Whatley,190.0,80.0,University of Alabama,1962.0,Birmingham,Alabama
1644,Mitchell Wiggins,193.0,83.0,Florida State University,1959.0,Lenoir County,North Carolina
1645,Kevin Williams,188.0,79.0,St. John's University,1961.0,New York,New York
1646,Michael Wilson,193.0,79.0,Marquette University,1959.0,Memphis,Tennessee
1647,Randy Wittman,198.0,95.0,Indiana University,1959.0,Indianapolis,Indiana
1648,Chuck Aleksinas,211.0,117.0,University of Connecticut,1959.0,Litchfield,Connecticut
1649,Ron Anderson,201.0,97.0,"California State University, Fresno",1958.0,Chicago,Illinois
1650,Ken Bannister,206.0,106.0,Saint Augustine's College,1960.0,Baltimore,Maryland
1651,Charles Barkley*,198.0,114.0,Auburn University,1963.0,Leeds,Alabama
1652,Cory Blackwell,198.0,95.0,University of Wisconsin,1963.0,Chicago,Illinois
1653,Sam Bowie,216.0,106.0,University of Kentucky,1961.0,Lebanon,Pennsylvania
1654,Frank Brickowski,206.0,108.0,Pennsylvania State University,1959.0,Bayville,New York
1655,Tony Brown,198.0,83.0,University of Arkansas,1960.0,Chicago,Illinois
1656,Steve Burtt,188.0,83.0,Iona College,1962.0,New York,New York
1657,Michael Cage,206.0,101.0,San Diego State University,1962.0,West Memphis,Arkansas
1658,Tony Campbell,201.0,97.0,Ohio State University,1962.0,Teaneck,New Jersey
1659,Rick Carlisle,196.0,95.0,University of Virginia,1959.0,Ogdensburg,New York
1660,Antoine Carr,206.0,102.0,Wichita State University,1961.0,Oklahoma City,Oklahoma
1661,Ron Cavenall,216.0,104.0,Texas Southern University,1959.0,Beaumont,Texas
1662,Steve Colter,190.0,74.0,New Mexico State University,1962.0,Phoenix,Arizona
1663,Devin Durrant,201.0,90.0,Brigham Young University,1960.0,Provo,Utah
1664,Kenton Edelin,203.0,92.0,University of Virginia,1962.0,Heidelburg,Germany
1665,Kenny Fields,196.0,99.0,"University of California, Los Angeles",1962.0,Iowa City,Iowa
1666,Vern Fleming,196.0,83.0,University of Georgia,1962.0,New York,New York
1667,Lancaster Gordon,190.0,83.0,University of Louisville,1962.0,Jackson,Mississippi
1668,Butch Graves,190.0,90.0,Yale University,1962.0,Scarsdale,New York
1669,Stuart Gray,213.0,106.0,"University of California, Los Angeles",1963.0,Panama Canal Zone,Panama
1670,Mike Holton,193.0,83.0,"University of California, Los Angeles",1961.0,Seattle,Washington
1671,Jay Humphries,190.0,83.0,University of Colorado,1962.0,Los Angeles,California
1672,Ralph Jackson,188.0,86.0,"University of California, Los Angeles",1962.0,Los Angeles,California
1673,Earl Jones,213.0,95.0,University of the District of Columbia,1961.0,Oak Hill,West Virginia
1674,Ozell Jones,211.0,106.0,"California State University, Fullerton",1960.0,Long Beach,California
1675,Michael Jordan*,198.0,88.0,University of North Carolina,1963.0,Brooklyn,New York
1676,Jerome Kersey,201.0,97.0,Longwood University,1962.0,Clarksville,Virginia
1677,Tim McCormick,211.0,108.0,University of Michigan,1962.0,Detroit,Michigan
1678,Jay Murphy,206.0,99.0,Boston College,1962.0,Meriden,Connecticut
1679,Hakeem Olajuwon*,213.0,115.0,University of Houston,1963.0,Lagos,Nigeria
1680,Sam Perkins,206.0,106.0,University of North Carolina,1961.0,Brooklyn,New York
1681,Jim Petersen,208.0,106.0,University of Minnesota,1962.0,Minneapolis,Minnesota
1682,Gary Plummer,206.0,97.0,Boston University,1962.0,Highland Park,Michigan
1683,David Pope,201.0,99.0,Norfolk State University,1962.0,Newport News,Virginia
1684,Alvin Robertson,190.0,83.0,University of Arkansas,1962.0,Barberton,Ohio
1685,Wayne Sappleton,206.0,97.0,Loyola University of Chicago,1960.0,Kingston,Jamaica
1686,Tom Scheffler,211.0,108.0,Purdue University,1954.0,St. Joseph,Michigan
1687,John Schweitz,198.0,95.0,University of Richmond,1960.0,Waterloo,New York
1688,Tom Sewell,196.0,83.0,Lamar University,1962.0,Pensacola,Florida
1689,Charlie Sitton,203.0,95.0,Oregon State University,1962.0,McMinnville,Oregon
1690,Tom Sluby,193.0,90.0,University of Notre Dame,1962.0,Washington,District of Columbia
1691,Terence Stansbury,196.0,77.0,Temple University,1961.0,Wilmington,Delaware
1692,John Stockton*,185.0,77.0,Gonzaga University,1962.0,Spokane,Washington
1693,Peter Thibeaux,201.0,95.0,Saint Mary's College of California,1961.0,Los Angeles,California
1694,Bernard Thompson,198.0,95.0,"California State University, Fresno",1962.0,Phoenix,Arizona
1695,Otis Thorpe,206.0,102.0,Providence College,1962.0,Boynton Beach,Florida
1696,Jeff Turner,206.0,104.0,Vanderbilt University,1962.0,Bangor,Maine
1697,Melvin Turpin,211.0,108.0,University of Kentucky,1960.0,Lexington,Kentucky
1698,Willie White,190.0,88.0,University of Tennessee at Chattanooga,1962.0,Memphis,Tennessee
1700,Dale Wilkinson,208.0,99.0,Idaho State University,1960.0,Pocatello,Idaho
1701,Guy Williams,188.0,79.0,University of Southern California,1953.0,Mount Vernon,New York
1702,Kevin Willis,188.0,79.0,St. John's University,1961.0,New York,New York
1703,Othell Wilson,183.0,86.0,University of Virginia,1961.0,Alexandria,Virginia
1704,Leon Wood,190.0,83.0,"California State University, Fullerton",1962.0,Columbia,South Carolina
1705,Danny Young,190.0,79.0,Wake Forest University,1962.0,Raleigh,North Carolina
1706,Michael Young,201.0,99.0,University of Houston,1961.0,Houston,Texas
1707,Michael Adams,178.0,73.0,Boston College,1963.0,Hartford,Connecticut
1708,John Battle,188.0,79.0,Rutgers University,1962.0,Washington,District of Columbia
1709,Benoit Benjamin,213.0,113.0,Creighton University,1964.0,Monroe,Louisiana
1710,Uwe Blab,216.0,114.0,Indiana University,1962.0,Munich,Germany
1711,Manute Bol,231.0,90.0,University of Bridgeport,1962.0,Gogrial,South Sudan
1712,Mike Brittain,213.0,106.0,University of South Carolina,1963.0,Clearwater,Florida
1713,Terry Catledge,203.0,99.0,University of South Alabama,1963.0,Houston,Mississippi
1714,Lorenzo Charles,201.0,102.0,North Carolina State University,1963.0,Brooklyn,New York
1715,Fred Cofield,190.0,86.0,Eastern Michigan University,1962.0,Ypsilanti,Michigan
1716,David Cooke,203.0,104.0,Saint Mary's College of California,1963.0,Sacramento,California
1717,Tyrone Corbin,198.0,95.0,DePaul University,1962.0,Columbia,South Carolina
1718,Ron Crevier,213.0,106.0,Boston College,1958.0,Montreal,Canada
1719,Jeff Cross,208.0,108.0,University of Maine,1961.0,Chicago,Illinois
1720,Joe Dumars*,190.0,86.0,McNeese State University,1963.0,Shreveport,Louisiana
1721,Patrick Ewing*,213.0,108.0,Georgetown University,1962.0,Kingston,Jamaica
1724,Ken Green,203.0,97.0,University of Texas-Pan American,1959.0,Newman,Georgia
1725,Kenny Green,203.0,97.0,University of Texas-Pan American,1959.0,Newman,Georgia
1726,Claude Gregory,203.0,92.0,University of Wisconsin,1958.0,Washington,District of Columbia
1727,Steve Harris,196.0,88.0,University of Tulsa,1963.0,Kansas City,Missouri
1728,Jerome Henderson,211.0,104.0,University of New Mexico,1959.0,Los Angeles,California
1729,Carl Henry,198.0,92.0,University of Kansas,1960.0,Hollis,Oklahoma
1731,Ken Johnson,203.0,108.0,Michigan State University,1962.0,Tuskegee,Alabama
1732,Yvon Joseph,211.0,111.0,Georgia Institute of Technology,1957.0,Cap-Haitian,Haiti
1733,Harold Keeling,193.0,83.0,Santa Clara University,1963.0,New Orleans,Louisiana
1734,Joe Kleine,211.0,115.0,University of Arkansas,1962.0,Colorado Springs,Colorado
1735,Jon Koncak,213.0,113.0,Southern Methodist University,1963.0,Cedar Rapids,Iowa
1736,Keith Lee,208.0,97.0,University of Memphis,1962.0,West Memphis,Arkansas
1737,Karl Malone*,206.0,113.0,Louisiana Tech University,1963.0,Summerfield,Louisiana
1738,Bill Martin,201.0,92.0,Georgetown University,1962.0,Washington,District of Columbia
1739,Brian Martin,206.0,96.0,University of Kansas,1962.0,Fort Smith,Arkansas
1740,Dwayne McClain,198.0,83.0,Villanova University,1963.0,Worcester,Massachusetts
1741,Xavier McDaniel,201.0,92.0,Wichita State University,1963.0,Columbia,South Carolina
1742,Ben McDonald,203.0,95.0,"University of California, Irvine",1962.0,Torrance,California
1743,Chris McNealy,201.0,95.0,San Jose State University,1961.0,Fresno,California
1744,Dirk Minniefield,190.0,81.0,University of Kentucky,1961.0,Lexington,Kentucky
1745,Perry Moss,188.0,83.0,Northeastern University,1958.0,Tucson,Arizona
1746,Chris Mullin*,198.0,90.0,St. John's University,1963.0,New York,New York
1747,Charles Oakley,203.0,102.0,Virginia Union University,1963.0,Cleveland,Ohio
1748,Michael Phelps,193.0,81.0,Alcorn State University,1961.0,Vicksburg,Mississippi
1749,Ed Pinckney,206.0,88.0,Villanova University,1963.0,Bronx,New York
1750,Terry Porter,190.0,88.0,University of Wisconsin-Stevens Point,1963.0,Milwaukee,Wisconsin
1751,Blair Rasmussen,213.0,113.0,University of Oregon,1962.0,Auburn,Washington
1752,Jerry Reynolds,203.0,90.0,Louisiana State University,1962.0,Brooklyn,New York
1753,Derrick Rowland,196.0,88.0,State University of New York at Potsdam,1959.0,Brookhaven,New York
1754,Detlef Schrempf,206.0,97.0,University of Washington,1963.0,Leverkusen,Germany
1755,Carey Scurry,201.0,85.0,Long Island University,1962.0,Brooklyn,New York
1756,Mike Smrek,213.0,113.0,Canisius College,1962.0,Welland,Canada
1757,Alex Stivrins,203.0,99.0,University of Colorado,1962.0,Lincoln,Nebraska
1758,Greg Stokes,208.0,99.0,University of Iowa,1963.0,New Haven,Connecticut
1759,Bob Thornton,208.0,102.0,"University of California, Irvine",1962.0,Los Angeles,California
1760,Wayman Tisdale,206.0,108.0,University of Oklahoma,1964.0,Tulsa,Oklahoma
1761,Sedric Toney,188.0,80.0,University of Dayton,1962.0,Columbus,Mississippi
1762,Nick Vanos,216.0,115.0,Santa Clara University,1963.0,San Mateo,California
1763,Sam Vincent,188.0,83.0,Michigan State University,1963.0,Lansing,Michigan
1764,Spud Webb,168.0,60.0,North Carolina State University,1963.0,Dallas,Texas
1765,Bill Wennington,213.0,111.0,St. John's University,1963.0,Montreal,Canada
1766,Gerald Wilkins,198.0,83.0,University of Tennessee at Chattanooga,1963.0,Atlanta,Georgia
1767,Pete Williams,201.0,86.0,University of Arizona,1965.0,Harbor City,California
1768,Voise Winters,203.0,90.0,Bradley University,1962.0,Chicago,Illinois
1769,Rafael Addison,201.0,97.0,Syracuse University,1964.0,Jersey City,New Jersey
1770,Mark Alarie,203.0,98.0,Duke University,1963.0,Phoenix,Arizona
1771,William Bedford,213.0,102.0,University of Memphis,1963.0,Memphis,Tennessee
1772,Walter Berry,203.0,97.0,St. John's University,1964.0,New York,New York
1773,Joe Binion,203.0,106.0,North Carolina Agricultural and Technical State University,1961.0,Rochester,New York
1774,Adrian Branch,201.0,83.0,University of Maryland,1963.0,Washington,District of Columbia
1775,Mike Brown,206.0,116.0,George Washington University,1963.0,Newark,New Jersey
1776,Ben Coleman,206.0,106.0,University of Maryland,1961.0,Minneapolis,Minnesota
1777,Dell Curry,193.0,86.0,Virginia Polytechnic Institute and State University,1964.0,Harrisonburg,Virginia
1778,Brad Daugherty,213.0,111.0,University of North Carolina,1965.0,Black Mountain,North Carolina
1779,Johnny Dawkins,188.0,74.0,Duke University,1963.0,Washington,District of Columbia
1780,Bruce Douglas,190.0,88.0,University of Illinois at Urbana-Champaign,1964.0,Quincy,Illinois
1781,Greg Dreiling,216.0,113.0,University of Kansas,1962.0,Wichita,Kansas
1782,Kevin Duckworth,213.0,124.0,Eastern Illinois University,1964.0,Harvey,Illinois
1783,Dave Feitl,211.0,106.0,University of Texas at El Paso,1962.0,Butler,Pennsylvania
1784,Kenny Gattison,203.0,102.0,Old Dominion University,1964.0,Wilmington,North Carolina
1785,Grant Gondrezick,196.0,92.0,Pepperdine University,1963.0,Boulder,Colorado
1786,Ron Harper,198.0,83.0,Miami University,1964.0,Dayton,Ohio
1787,Cedric Henderson,203.0,95.0,University of Georgia,1965.0,Marietta,Georgia
1788,Kevin Henderson,193.0,88.0,"California State University, Fullerton",1964.0,Baltimore,Maryland
1789,Conner Henry,201.0,88.0,"University of California, Santa Barbara",1963.0,Claremont,California
1790,Jeff Hornacek,190.0,86.0,Iowa State University,1963.0,Elmhurst,Illinois
1791,Myron Jackson,190.0,83.0,University of Arkansas at Little Rock,1964.0,Hamburg,Arkansas
1792,Buck Johnson,201.0,86.0,University of Alabama,1964.0,Birmingham,Alabama
1793,Steffond Johnson,203.0,99.0,Murray State University,1944.0,Clairton,Pennsylvania
1794,Anthony Jones,198.0,88.0,"University of Nevada, Las Vegas",1962.0,Washington,District of Columbia
1795,Tim Kempton,208.0,111.0,University of Notre Dame,1964.0,Jamaica,New York
1796,Curtis Kitchen,206.0,106.0,University of South Florida,1964.0,Cape Coral,Florida
1797,Larry Krystkowiak,206.0,99.0,University of Montana,1964.0,Missoula,Montana
1798,Jim Lampley,208.0,104.0,University of Arkansas at Little Rock,1960.0,Harrisburg,Pennsylvania
1800,Maurice Martin,198.0,90.0,Saint Joseph's University,1964.0,Liberty,New York
1801,Forrest McKenzie,201.0,90.0,Loyola Marymount University,1963.0,Camden,New Jersey
1802,Nate McMillan,196.0,88.0,North Carolina State University,1964.0,Raleigh,North Carolina
1803,Cozell McQueen,211.0,106.0,North Carolina State University,1962.0,Paris,France
1804,Pete Myers,198.0,81.0,University of Arkansas at Little Rock,1963.0,Mobile,Alabama
1805,Johnny Newman,201.0,86.0,University of Richmond,1963.0,Danville,Virginia
1806,Dennis Nutt,188.0,77.0,Texas Christian University,1963.0,Little Rock,Arkansas
1807,Chuck Person,203.0,99.0,Auburn University,1964.0,Brantley,Alabama
1808,Dwayne Polee,196.0,81.0,Pepperdine University,1963.0,Los Angeles,California
1809,Harold Pressley,201.0,95.0,Villanova University,1963.0,Bronx,New York
1810,Mark Price,183.0,77.0,Georgia Institute of Technology,1964.0,Bartlesville,Oklahoma
1811,Dennis Rodman*,201.0,95.0,Southeastern Oklahoma State University,1961.0,Trenton,New Jersey
1812,Johnny Rogers,208.0,102.0,"University of California, Irvine",1963.0,Fullerton,California
1813,Ron Rowan,196.0,90.0,St. John's University,1962.0,New Brighton,Pennsylvania
1814,John Salley,211.0,104.0,Georgia Institute of Technology,1964.0,Brooklyn,New York
1815,Brad Sellers,213.0,95.0,Ohio State University,1962.0,Warrensville Heights,Ohio
1816,McKinley Singleton,196.0,79.0,University of Alabama at Birmingham,1961.0,Memphis,Tennessee
1817,Scott Skiles,185.0,81.0,Michigan State University,1964.0,LaPorte,Indiana
1818,Clinton Smith,198.0,95.0,Cleveland State University,1964.0,Cleveland,Ohio
1819,Keith Smith,190.0,77.0,University of North Carolina,1965.0,Queens,New York
1820,Otis Smith,196.0,95.0,Jacksonville University,1964.0,Jacksonville,Florida
1821,Roy Tarpley,211.0,104.0,University of Michigan,1964.0,New York,New York
1822,Billy Thompson,201.0,88.0,University of Louisville,1963.0,Camden,New Jersey
1823,Andre Turner,180.0,72.0,University of Memphis,1964.0,Memphis,Tennessee
1824,Kenny Walker,203.0,95.0,University of Kentucky,1964.0,Roberta,Georgia
1825,Chris Washburn,211.0,102.0,North Carolina State University,1965.0,Hickory,North Carolina
1826,Pearl Washington,188.0,86.0,Syracuse University,1964.0,Brooklyn,New York
1827,John Williams,188.0,83.0,New Mexico State University,1951.0,New Haven,Connecticut
1828,David Wingate,196.0,83.0,Georgetown University,1963.0,Baltimore,Maryland
1829,Brad Wright,211.0,102.0,"University of California, Los Angeles",1962.0,Hollywood,California
1830,Perry Young,196.0,95.0,Virginia Polytechnic Institute and State University,1963.0,Baltimore,Maryland
1831,Mark Acres,211.0,99.0,Oral Roberts University,1962.0,Inglewood,California
1832,Steve Alford,188.0,83.0,Indiana University,1964.0,Franklin,Indiana
1833,Greg Anderson,208.0,104.0,University of Houston,1964.0,Houston,Texas
1834,Joe Arlauckas,206.0,104.0,Niagara University,1965.0,Rochester,New York
1835,Vincent Askew,198.0,95.0,University of Memphis,1966.0,Memphis,Tennessee
1836,Nate Blackwell,193.0,77.0,Temple University,1965.0,Philadelphia,Pennsylvania
1837,Muggsy Bogues,160.0,61.0,Wake Forest University,1965.0,Baltimore,Maryland
1838,Norris Coleman,203.0,95.0,Kansas State University,1961.0,Jacksonville,Florida
1839,Dallas Comegys,206.0,92.0,DePaul University,1964.0,Philadelphia,Pennsylvania
1840,Winston Crite,201.0,105.0,Texas A&M University,1965.0,Bakersfield,California
1841,Billy Donovan,180.0,77.0,Providence College,1965.0,Rockville Centre,New York
1842,Chris Dudley,188.0,81.0,University of Washington,1950.0,Harrisburg,Pennsylvania
1843,Jim Farmer,193.0,86.0,University of Alabama,1964.0,Dothan,Alabama
1844,Tellis Frank,208.0,102.0,Western Kentucky University,1965.0,Gary,Indiana
1845,Kevin Gamble,196.0,95.0,University of Iowa,1965.0,Springfield,Illinois
1846,Winston Garland,188.0,77.0,Missouri State University,1964.0,Gary,Indiana
1847,Armen Gilliam,206.0,104.0,"University of Nevada, Las Vegas",1964.0,Pittsburgh,Pennsylvania
1848,Horace Grant,208.0,97.0,Clemson University,1965.0,Augusta,Georgia
1849,Dave Henderson,196.0,88.0,Duke University,1964.0,Henderson,North Carolina
1850,Dave Hoppen,211.0,106.0,University of Nebraska,1964.0,Omaha,Nebraska
